milis,ecg
1436875542264,500
1436875542268,500
1436875542272,500
1436875542276,500
1436875542280,500
1436875542284,500
1436875542288,500
1436875542292,500
1436875542296,500
1436875542300,501
1436875542304,501
1436875542308,501
1436875542312,501
1436875542316,501
1436875542320,500
1436875542324,500
1436875542328,500
1436875542332,500
1436875542336,500
1436875542340,499
1436875542344,499
1436875542348,499
1436875542352,499
1436875542356,1023
1436875542360,499
1436875542364,499
1436875542368,499
1436875542372,1023
1436875542376,499
1436875542380,500
1436875542384,500
1436875542388,501
1436875542392,501
1436875542396,501
1436875542400,502
1436875542404,1022
1436875542408,502
1436875542412,502
1436875542416,502
1436875542420,1022
1436875542424,502
1436875542428,503
1436875542432,503
1436875542436,1022
1436875542440,502
1436875542444,502
1436875542448,502
1436875542452,1022
1436875542456,502
1436875542460,502
1436875542464,502
1436875542468,1022
1436875542472,503
1436875542476,503
1436875542480,503
1436875542484,501
1436875542488,498
1436875542492,493
1436875542496,488
1436875542500,1022
1436875542504,487
1436875542508,495
1436875542512,507
1436875542516,524
1436875542520,544
1436875542524,565
1436875542528,581
1436875542532,1022
1436875542536,587
1436875542540,573
1436875542544,551
1436875542548,529
1436875542552,511
1436875542556,501
1436875542560,498
1436875542564,1023
1436875542568,500
1436875542572,500
1436875542576,499
1436875542580,1022
1436875542584,498
1436875542588,498
1436875542592,499
1436875542596,499
1436875542600,500
1436875542604,500
1436875542608,500
1436875542612,499
1436875542616,499
1436875542620,499
1436875542624,1023
1436875542628,499
1436875542632,500
1436875542636,500
1436875542640,501
1436875542644,501
1436875542648,501
1436875542652,500
1436875542656,500
1436875542660,501
1436875542664,501
1436875542668,502
1436875542672,1022
1436875542676,502
1436875542680,502
1436875542684,503
1436875542688,1023
1436875542692,504
1436875542696,504
1436875542700,504
1436875542704,504
1436875542708,504
1436875542712,504
1436875542716,505
1436875542720,1022
1436875542724,506
1436875542728,506
1436875542732,506
1436875542736,505
1436875542740,506
1436875542744,506
1436875542748,507
1436875542752,508
1436875542756,508
1436875542760,507
1436875542764,506
1436875542768,505
1436875542772,505
1436875542776,504
1436875542780,504
1436875542784,1023
1436875542788,503
1436875542792,502
1436875542796,502
1436875542800,1022
1436875542804,502
1436875542808,502
1436875542812,502
1436875542816,501
1436875542820,500
1436875542824,500
1436875542828,500
1436875542832,500
1436875542836,500
1436875542840,501
1436875542844,500
1436875542848,500
1436875542852,500
1436875542856,501
1436875542860,501
1436875542864,501
1436875542868,501
1436875542872,501
1436875542876,501
1436875542880,501
1436875542884,502
1436875542888,502
1436875542892,1023
1436875542896,503
1436875542900,502
1436875542904,502
1436875542908,501
1436875542912,501
1436875542916,501
1436875542920,502
1436875542924,1022
1436875542928,502
1436875542932,502
1436875542936,502
1436875542940,1022
1436875542944,502
1436875542948,502
1436875542952,502
1436875542956,1022
1436875542960,502
1436875542964,502
1436875542968,502
1436875542972,1022
1436875542976,502
1436875542980,502
1436875542984,502
1436875542988,1022
1436875542992,501
1436875542996,501
1436875543000,501
1436875543004,500
1436875543008,500
1436875543012,501
1436875543016,501
1436875543020,500
1436875543024,501
1436875543028,501
1436875543032,502
1436875543036,1023
1436875543040,503
1436875543044,503
1436875543048,503
1436875543052,1022
1436875543056,502
1436875543060,503
1436875543064,503
1436875543068,1023
1436875543072,503
1436875543076,503
1436875543080,503
1436875543084,1023
1436875543088,503
1436875543092,503
1436875543096,503
1436875543100,503
1436875543104,503
1436875543108,503
1436875543112,1023
1436875543116,503
1436875543120,504
1436875543124,504
1436875543128,505
1436875543132,504
1436875543136,501
1436875543140,497
1436875543144,1023
1436875543148,486
1436875543152,484
1436875543156,488
1436875543160,497
1436875543164,513
1436875543168,533
1436875543172,555
1436875543176,1023
1436875543180,590
1436875543184,595
1436875543188,587
1436875543192,569
1436875543196,546
1436875543200,523
1436875543204,507
1436875543208,1022
1436875543212,497
1436875543216,499
1436875543220,501
1436875543224,1022
1436875543228,502
1436875543232,501
1436875543236,501
1436875543240,500
1436875543244,500
1436875543248,500
1436875543252,500
1436875543256,500
1436875543260,501
1436875543264,501
1436875543268,501
1436875543272,500
1436875543276,500
1436875543280,500
1436875543284,500
1436875543288,501
1436875543292,502
1436875543296,503
1436875543300,503
1436875543304,1023
1436875543308,503
1436875543312,503
1436875543316,503
1436875543320,1022
1436875543324,502
1436875543328,503
1436875543332,503
1436875543336,504
1436875543340,504
1436875543344,504
1436875543348,505
1436875543352,505
1436875543356,505
1436875543360,505
1436875543364,1022
1436875543368,506
1436875543372,507
1436875543376,507
1436875543380,1023
1436875543384,507
1436875543388,507
1436875543392,506
1436875543396,1022
1436875543400,506
1436875543404,507
1436875543408,508
1436875543412,508
1436875543416,507
1436875543420,506
1436875543424,505
1436875543428,505
1436875543432,505
1436875543436,504
1436875543440,504
1436875543444,504
1436875543448,503
1436875543452,502
1436875543456,502
1436875543460,1022
1436875543464,502
1436875543468,502
1436875543472,502
1436875543476,1022
1436875543480,502
1436875543484,502
1436875543488,502
1436875543492,1022
1436875543496,502
1436875543500,502
1436875543504,502
1436875543508,1022
1436875543512,502
1436875543516,502
1436875543520,503
1436875543524,1023
1436875543528,504
1436875543532,504
1436875543536,504
1436875543540,1023
1436875543544,504
1436875543548,504
1436875543552,505
1436875543556,505
1436875543560,505
1436875543564,505
1436875543568,505
1436875543572,504
1436875543576,504
1436875543580,504
1436875543584,505
1436875543588,505
1436875543592,504
1436875543596,504
1436875543600,504
1436875543604,504
1436875543608,504
1436875543612,505
1436875543616,505
1436875543620,505
1436875543624,504
1436875543628,504
1436875543632,504
1436875543636,504
1436875543640,504
1436875543644,504
1436875543648,504
1436875543652,504
1436875543656,504
1436875543660,504
1436875543664,504
1436875543668,504
1436875543672,504
1436875543676,504
1436875543680,505
1436875543684,505
1436875543688,506
1436875543692,506
1436875543696,1022
1436875543700,506
1436875543704,506
1436875543708,506
1436875543712,505
1436875543716,505
1436875543720,505
1436875543724,505
1436875543728,505
1436875543732,505
1436875543736,505
1436875543740,506
1436875543744,1022
1436875543748,506
1436875543752,506
1436875543756,506
1436875543760,1022
1436875543764,506
1436875543768,507
1436875543772,506
1436875543776,504
1436875543780,501
1436875543784,496
1436875543788,491
1436875543792,488
1436875543796,489
1436875543800,496
1436875543804,510
1436875543808,528
1436875543812,550
1436875543816,571
1436875543820,587
1436875543824,1023
1436875543828,591
1436875543832,576
1436875543836,554
1436875543840,1022
1436875543844,512
1436875543848,502
1436875543852,500
1436875543856,501
1436875543860,502
1436875543864,503
1436875543868,1023
1436875543872,503
1436875543876,503
1436875543880,502
1436875543884,1022
1436875543888,502
1436875543892,502
1436875543896,502
1436875543900,1022
1436875543904,502
1436875543908,503
1436875543912,503
1436875543916,1022
1436875543920,502
1436875543924,502
1436875543928,502
1436875543932,1022
1436875543936,503
1436875543940,503
1436875543944,504
1436875543948,504
1436875543952,504
1436875543956,504
1436875543960,504
1436875543964,504
1436875543968,504
1436875543972,505
1436875543976,505
1436875543980,1022
1436875543984,506
1436875543988,506
1436875543992,506
1436875543996,1022
1436875544000,506
1436875544004,507
1436875544008,507
1436875544012,1023
1436875544016,508
1436875544020,507
1436875544024,508
1436875544028,508
1436875544032,508
1436875544036,508
1436875544040,508
1436875544044,508
1436875544048,507
1436875544052,507
1436875544056,507
1436875544060,1023
1436875544064,507
1436875544068,507
1436875544072,507
1436875544076,1022
1436875544080,505
1436875544084,505
1436875544088,504
1436875544092,504
1436875544096,504
1436875544100,504
1436875544104,504
1436875544108,504
1436875544112,504
1436875544116,504
1436875544120,504
1436875544124,504
1436875544128,504
1436875544132,504
1436875544136,505
1436875544140,505
1436875544144,505
1436875544148,505
1436875544152,505
1436875544156,505
1436875544160,505
1436875544164,505
1436875544168,505
1436875544172,505
1436875544176,505
1436875544180,505
1436875544184,505
1436875544188,505
1436875544192,505
1436875544196,506
1436875544200,1022
1436875544204,506
1436875544208,506
1436875544212,506
1436875544216,1022
1436875544220,506
1436875544224,506
1436875544228,506
1436875544232,1022
1436875544236,506
1436875544240,506
1436875544244,506
1436875544248,1022
1436875544252,506
1436875544256,506
1436875544260,506
1436875544264,1022
1436875544268,506
1436875544272,506
1436875544276,506
1436875544280,1022
1436875544284,506
1436875544288,505
1436875544292,505
1436875544296,504
1436875544300,504
1436875544304,504
1436875544308,504
1436875544312,504
1436875544316,505
1436875544320,505
1436875544324,505
1436875544328,505
1436875544332,505
1436875544336,506
1436875544340,506
1436875544344,1022
1436875544348,506
1436875544352,506
1436875544356,507
1436875544360,507
1436875544364,507
1436875544368,507
1436875544372,1023
1436875544376,507
1436875544380,506
1436875544384,506
1436875544388,1022
1436875544392,506
1436875544396,506
1436875544400,506
1436875544404,1022
1436875544408,507
1436875544412,507
1436875544416,506
1436875544420,1022
1436875544424,505
1436875544428,506
1436875544432,506
1436875544436,1023
1436875544440,506
1436875544444,504
1436875544448,500
1436875544452,1023
1436875544456,491
1436875544460,490
1436875544464,494
1436875544468,1023
1436875544472,518
1436875544476,536
1436875544480,557
1436875544484,576
1436875544488,589
1436875544492,593
1436875544496,585
1436875544500,1023
1436875544504,544
1436875544508,522
1436875544512,508
1436875544516,1022
1436875544520,501
1436875544524,503
1436875544528,504
1436875544532,504
1436875544536,504
1436875544540,503
1436875544544,503
1436875544548,1023
1436875544552,502
1436875544556,502
1436875544560,502
1436875544564,1022
1436875544568,503
1436875544572,503
1436875544576,503
1436875544580,1023
1436875544584,503
1436875544588,503
1436875544592,504
1436875544596,504
1436875544600,504
1436875544604,505
1436875544608,505
1436875544612,506
1436875544616,506
1436875544620,507
1436875544624,1023
1436875544628,507
1436875544632,507
1436875544636,508
1436875544640,508
1436875544644,508
1436875544648,508
1436875544652,509
1436875544656,509
1436875544660,509
1436875544664,509
1436875544668,509
1436875544672,509
1436875544676,509
1436875544680,510
1436875544684,510
1436875544688,1022
1436875544692,510
1436875544696,510
1436875544700,510
1436875544704,1023
1436875544708,511
1436875544712,511
1436875544716,512
1436875544720,512
1436875544724,512
1436875544728,511
1436875544732,511
1436875544736,1023
1436875544740,511
1436875544744,510
1436875544748,510
1436875544752,509
1436875544756,508
1436875544760,508
1436875544764,508
1436875544768,508
1436875544772,508
1436875544776,508
1436875544780,508
1436875544784,508
1436875544788,508
1436875544792,508
1436875544796,507
1436875544800,1023
1436875544804,507
1436875544808,508
1436875544812,508
1436875544816,508
1436875544820,509
1436875544824,509
1436875544828,509
1436875544832,509
1436875544836,509
1436875544840,509
1436875544844,509
1436875544848,509
1436875544852,509
1436875544856,509
1436875544860,508
1436875544864,509
1436875544868,509
1436875544872,509
1436875544876,509
1436875544880,509
1436875544884,509
1436875544888,509
1436875544892,508
1436875544896,508
1436875544900,508
1436875544904,508
1436875544908,508
1436875544912,508
1436875544916,508
1436875544920,508
1436875544924,508
1436875544928,508
1436875544932,508
1436875544936,508
1436875544940,508
1436875544944,508
1436875544948,508
1436875544952,508
1436875544956,508
1436875544960,508
1436875544964,508
1436875544968,508
1436875544972,508
1436875544976,508
1436875544980,508
1436875544984,508
1436875544988,508
1436875544992,509
1436875544996,509
1436875545000,509
1436875545004,509
1436875545008,509
1436875545012,509
1436875545016,509
1436875545020,509
1436875545024,509
1436875545028,509
1436875545032,509
1436875545036,509
1436875545040,509
1436875545044,508
1436875545048,508
1436875545052,509
1436875545056,509
1436875545060,509
1436875545064,509
1436875545068,509
1436875545072,509
1436875545076,509
1436875545080,510
1436875545084,1022
1436875545088,510
1436875545092,511
1436875545096,511
1436875545100,1023
1436875545104,511
1436875545108,511
1436875545112,511
1436875545116,511
1436875545120,511
1436875545124,511
1436875545128,1023
1436875545132,511
1436875545136,511
1436875545140,511
1436875545144,1023
1436875545148,511
1436875545152,511
1436875545156,511
1436875545160,1022
1436875545164,510
1436875545168,510
1436875545172,511
1436875545176,512
1436875545180,512
1436875545184,512
1436875545188,509
1436875545192,505
1436875545196,500
1436875545200,496
1436875545204,494
1436875545208,497
1436875545212,504
1436875545216,516
1436875545220,533
1436875545224,1023
1436875545228,570
1436875545232,586
1436875545236,594
1436875545240,592
1436875545244,579
1436875545248,558
1436875545252,536
1436875545256,1022
1436875545260,508
1436875545264,505
1436875545268,505
1436875545272,1023
1436875545276,507
1436875545280,506
1436875545284,506
1436875545288,1022
1436875545292,505
1436875545296,505
1436875545300,505
1436875545304,1022
1436875545308,506
